N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Dry,Wet,Wet,Clear,PC,Clear,Clear,None,Weak,StrongWest,Weak,None,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,LILt_8,Stability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,Slight,G,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,CloseToDryAd,OtherRapid,MoistMDryL,None,LittleChange,None,SWQuad,Westerly,LongAnticyc
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,PC,Clear,PC,PC,Strong,Strong,Westerly,Strong,Strong,Strong,Marked,LittleChange,LittleChange,Negative,Increasing,XNIL,Jul2_Jul15,F,CThruK,TotalInhibit,Average,Average,F,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,TotalInhibit,Moderate,None,F,XNIL,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,E_W_N,LittleChange,None,LV,LVorOther,SEQuad
StrongUp,Neutral,Down,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,Cloudy,Clear,Cloudy,Cloudy,Strong,Strong,Westerly,Strong,None,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Aug20_Sep15,E,CThruK,None,LessThanAve,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,None,E,XNIL,XNIL,SVR,LowAtStation,ModerateOrLe,Average,CloseToDryAd,NoMajor,MoistMDryL,Other,LittleChange,None,SWQuad,Westerly,LV
Neutral,Down,Neutral,Neutral,Neutral,Dry,Wet,VeryWet,VeryWet,PC,PC,PC,PC,Strong,Strong,StrongWest,Strong,Strong,Strong,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,May15_Jun14,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,None,Moderate,Slight,C,XNIL,XNIL,XNIL,LowEvrywhere,ModerateOrLe,Dry,CloseToDryAd,NoMajor,DryMMoistL,E_W_N,SigNegative,None,AllElse,Westerly,LongAnticyc
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Wet,Neutral,Neutral,Wet,Clear,PC,PC,Cloudy,Strong,Strong,Other,None,None,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SVR,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,None,Weak,Moderate,I,SVR,SIG,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,PosToNeg,QStationary,SWQuad,LVorOther,E_NE
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Dry,Neutral,Dry,PC,PC,PC,PC,Strong,Strong,StrongWest,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul16_Aug10,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,E,SIG,SIG,SIG,LowSHighN,Stable,Dry,ModerateOrLe,StrongFront,MoistMDryL,None,LittleChange,None,LV,Westerly,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Weak,Weak,DCVZFavor,None,None,Weak,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Instability,Average,MoreUnstable,HI,Stifling,Strong,Moderate,I,SIG,SIG,SIG,LowSHighN,CloseToDryAd,VeryMoist,Steep,StrongFront,DryMMoistL,MovingFtorOt,SigNegative,QStationary,LV,Westerly,LV
Down,StronUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Cloudy,PC,PC,Strong,Strong,Other,Weak,None,Weak,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,LessUnstable,D,None,Moderate,Moderate,D,SVR,SVR,SVR,LowAtStation,Steep,Dry,CloseToDryAd,MarkedUpper,Other,DryLine,NegToPos,QStationary,NWQuad,Westerly,WidespdDnsl
Down,StronUp,Neutral,Neutral,Neutral,Dry,Dry,Wet,VeryWet,Cloudy,Cloudy,Cloudy,Cloudy,Weak,Strong,DCVZFavor,Strong,None,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SVR,May15_Jun14,C,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,None,C,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,E_W_N,SigNegative,None,NWQuad,Westerly,LongAnticyc
StrongUp,Down,Neutral,StrongUp,StrongUp,Dry,Neutral,VeryWet,VeryWet,PC,Cloudy,PC,Cloudy,Strong,Strong,Other,None,Weak,None,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug11_Aug20,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,None,Strong,Strong,E,SIG,SIG,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,None,SigNegative,Moving,SWQuad,Westerly,LV
StrongUp,Neutral,StrongUp,Neutral,Neutral,Wet,Dry,Wet,Wet,PC,PC,PC,Clear,None,None,StrongWest,None,None,None,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,E,SIG,SIG,SIG,LowNHighS,CloseToDryAd,Average,ModerateOrLe,OtherRapid,MoistMDryL,None,SigNegative,Other,SWQuad,Westerly,WidespdDnsl
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Dry,Dry,Dry,Dry,Cloudy,Cloudy,Cloudy,Cloudy,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jul16_Aug10,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,GJ,PartInhibit,Weak,None,G,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,PosToNeg,None,SWQuad,Westerly,WidespdDnsl
Down,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Wet,Clear,PC,Clear,Clear,None,None,DCVZFavor,None,Weak,Weak,None,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,Average,Average,HI,None,Moderate,Moderate,I,SIG,SIG,SIG,LowMtsHighPl,CloseToDryAd,VeryMoist,Steep,NoMajor,Other,MovingFtorOt,SigNegative,QStationary,AllElse,Westerly,E_NE
Neutral,Neutral,WeakUp,WeakUp,WeakUp,Dry,Neutral,Dry,Neutral,PC,Cloudy,Cloudy,Cloudy,None,None,StrongWest,None,None,Weak,None,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,D,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,MoreUnstable,MoreUnstable,D,Stifling,Unfavorable,None,D,XNIL,SIG,SIG,LowMtsHighPl,CloseToDryAd,Average,Steep,StrongFront,DryMMoistL,None,SigPositive,None,SWQuad,Westerly,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Wet,Dry,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,SVR,Aug20_Sep15,F,CThruK,PartInhibit,Average,Average,F,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,F,XNIL,XNIL,SVR,HighEvrywher,ModerateOrLe,VeryMoist,Steep,NoMajor,Other,E_W_N,PosToNeg,Moving,AllElse,LVorOther,E_NE
Neutral,StronUp,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Neutral,Clear,Cloudy,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,WeakPos,Increasing,SVR,Jul16_Aug10,C,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,Average,ACEFK,PartInhibit,Weak,None,C,XNIL,XNIL,SVR,LowNHighS,Steep,Average,CloseToDryAd,MarkedUpper,MoistMDryL,E_W_N,NegToPos,None,NWQuad,LVorOther,LongAnticyc
WeakUp,Down,Neutral,Down,Down,Neutral,Dry,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Strong,Westerly,Strong,Strong,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,Decreasing,SIG,May15_Jun14,H,CThruK,None,LessThanAve,LessThanAve,H,N1GtLIGt_4,Stability,Average,LessUnstable,HI,Stifling,Strong,Moderate,H,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,CloseToDryAd,NoMajor,Other,E_W_N,NegToPos,Moving,NWQuad,LVorOther,E_NE
Down,Down,Neutral,Down,Down,Neutral,Wet,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,None,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,May15_Jun14,A,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Weak,None,A,SIG,SIG,SIG,Other,Steep,Dry,Steep,MarkedUpper,Other,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
Neutral,WeakUp,StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,None,None,StrongWest,None,Strong,Strong,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,May15_Jun14,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,C,SIG,SIG,SIG,LowNHighS,Steep,Dry,Steep,MarkedUpper,MoistMDryL,E_W_N,SigPositive,Moving,AllElse,Westerly,LongAnticyc
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Dry,Wet,Neutral,PC,PC,PC,PC,Strong,Strong,Westerly,Strong,Strong,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jun15_Jul1,G,CThruK,Stifling,Average,LessThanAve,G,N5GtLIGt_8,Stability,Average,Average,GJ,None,Weak,Strong,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,None,SigNegative,QStationary,NWQuad,LVorOther,DenvCyclone
WeakUp,Down,Down,Down,Down,Neutral,Dry,Dry,Dry,Clear,Cloudy,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug20_Sep15,D,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,D,None,Weak,None,D,XNIL,XNIL,SIG,LowSHighN,Steep,Dry,Steep,MarkedUpper,DryMMoistL,DryLine,NegToPos,None,SWQuad,Westerly,LongAnticyc
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,Cloudy,Cloudy,Cloudy,None,None,Other,None,None,None,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug11_Aug20,D,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,D,None,Moderate,Moderate,D,SIG,SIG,SIG,LowAtStation,ModerateOrLe,Average,CloseToDryAd,MarkedUpper,DryMMoistL,DryLine,SigNegative,Other,AllElse,Westerly,LongAnticyc
Down,Neutral,Down,Neutral,Neutral,Neutral,Wet,Wet,VeryWet,PC,PC,PC,PC,None,None,Westerly,None,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jun15_Jul1,E,CThruK,None,LessThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,None,Weak,Slight,E,XNIL,XNIL,XNIL,LowMtsHighPl,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,Other,LittleChange,None,SWQuad,Westerly,LV
StrongUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Dry,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SIG,May15_Jun14,K,CThruK,PartInhibit,Average,Average,K,N5GtLIGt_8,Stability,Average,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,K,XNIL,XNIL,SIG,Other,Steep,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,PosToNeg,Other,AllElse,LVorOther,SEQuad
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,None,None,DCVZFavor,None,Weak,Weak,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug11_Aug20,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Moderate,C,XNIL,XNIL,XNIL,Other,Steep,VeryMoist,CloseToDryAd,NoMajor,Other,None,NegToPos,None,AllElse,Westerly,LongAnticyc
Down,Neutral,Down,Down,Down,Dry,Wet,Wet,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Other,None,Strong,Strong,None,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Aug20_Sep15,A,AB,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,A,SVR,SVR,SVR,HighEvrywher,ModerateOrLe,Average,Steep,MarkedUpper,DryMMoistL,E_W_S,LittleChange,Moving,SWQuad,Westerly,E_NE
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Wet,Wet,Neutral,PC,Clear,PC,PC,Strong,Strong,Westerly,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Moderate,I,SVR,SVR,SVR,LowSHighN,ModerateOrLe,Average,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,SigNegative,QStationary,SWQuad,Westerly,DenvCyclone
StrongUp,Down,WeakUp,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,PC,PC,PC,PC,None,Weak,DCVZFavor,Strong,None,Weak,Some,DecCapIncIns,Decreasing,WeakPos,Decreasing,SVR,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,TotalInhibit,Strong,None,B,XNIL,XNIL,SVR,Other,Steep,Dry,Steep,NoMajor,Other,DenvCyclone,PosToNeg,Other,SWQuad,LVorOther,DenvCyclone
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,PC,None,None,DCVZFavor,None,None,Weak,None,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,None,Strong,Strong,K,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,Dry,CloseToDryAd,MarkedUpper,Other,MovingFtorOt,SigPositive,Other,AllElse,Westerly,WidespdDnsl
Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,Increasing,SVR,Aug11_Aug20,I,CThruK,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Neutral,Average,Average,HI,None,Moderate,Moderate,I,XNIL,XNIL,SVR,LowAtStation,ModerateOrLe,Dry,ModerateOrLe,OtherRapid,Other,MovingFtorOt,SigPositive,QStationary,NWQuad,Westerly,LongAnticyc
Down,StronUp,Neutral,StrongUp,StrongUp,Wet,Dry,VeryWet,VeryWet,PC,Clear,Clear,Cloudy,Weak,Weak,StrongWest,None,Weak,None,Some,LittleChange,LittleChange,WeakPos,Increasing,SIG,May15_Jun14,B,AB,None,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,B,None,Weak,None,B,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Average,Steep,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Other,LV,Westerly,DenvCyclone
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Dry,Dry,Dry,Cloudy,PC,Cloudy,Cloudy,Weak,Weak,Westerly,Weak,Weak,Weak,None,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul2_Jul15,B,AB,None,LessThanAve,LessThanAve,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,B,PartInhibit,Moderate,Moderate,B,SVR,SVR,SVR,LowSHighN,Stable,Average,CloseToDryAd,NoMajor,Other,DenvCyclone,LittleChange,Other,AllElse,Westerly,DenvCyclone
Down,StronUp,StrongUp,Neutral,Neutral,Dry,Neutral,VeryWet,Wet,PC,PC,PC,PC,Strong,Strong,Westerly,Strong,Weak,Strong,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug11_Aug20,K,CThruK,None,LessThanAve,LessThanAve,K,N1GtLIGt_4,Instability,Average,LessUnstable,ACEFK,None,Weak,Slight,K,XNIL,XNIL,SIG,Other,Steep,Dry,ModerateOrLe,StrongFront,DryMMoistL,E_W_N,SigNegative,Other,AllElse,Westerly,E_NE
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Weak,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,Jun15_Jul1,G,CThruK,PartInhibit,LessThanAve,MoreThanAve,G,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,Stifling,Strong,Slight,G,SIG,SIG,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,Other,DenvCyclone,SigPositive,None,SWQuad,LVorOther,WidespdDnsl
Down,StronUp,StrongUp,StrongUp,StrongUp,VeryWet,Neutral,Neutral,Wet,Cloudy,Clear,Cloudy,Cloudy,Strong,Strong,DCVZFavor,Weak,Weak,Strong,Some,LittleChange,LittleChange,Neutral,LittleChange,SVR,Jun15_Jul1,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,Average,ACEFK,None,Moderate,Strong,C,SIG,SIG,SVR,LowNHighS,CloseToDryAd,Dry,ModerateOrLe,MarkedUpper,Other,E_W_S,SigPositive,None,AllElse,Westerly,LongAnticyc
Down,Neutral,WeakUp,Down,Down,Dry,Neutral,Dry,Dry,Cloudy,PC,PC,PC,Strong,Strong,Westerly,Strong,None,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,May15_Jun14,B,AB,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Neutral,LessUnstable,MoreUnstable,B,PartInhibit,Unfavorable,Slight,B,XNIL,XNIL,SVR,HighEvrywher,Steep,Average,CloseToDryAd,NoMajor,MoistMDryL,E_W_S,PosToNeg,None,NWQuad,Westerly,DenvCyclone
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Wet,VeryWet,VeryWet,PC,Clear,PC,Cloudy,None,None,StrongWest,None,Weak,Weak,None,LittleChange,LittleChange,Neutral,Increasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,Average,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,MoreUnstable,HI,None,Strong,Strong,I,SIG,XNIL,XNIL,LowMtsHighPl,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,E_W_S,SigNegative,QStationary,AllElse,Westerly,E_NE
WeakUp,StronUp,Down,Down,Down,Neutral,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Strong,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,H,CThruK,PartInhibit,Average,Average,H,LIGt0,Instability,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,Strong,H,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigNegative,Other,NWQuad,Westerly,E_NE
Down,Neutral,Down,Down,Down,VeryWet,Neutral,Wet,Wet,PC,PC,PC,PC,None,Weak,StrongWest,Strong,None,Strong,Marked,LittleChange,LittleChange,Neutral,Increasing,XNIL,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,Stifling,Weak,None,I,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,Dry,CloseToDryAd,OtherRapid,Other,E_W_N,SigNegative,QStationary,NWQuad,LVorOther,LV
Down,Down,Neutral,Down,Down,Dry,Dry,Wet,Wet,PC,Clear,PC,Clear,Weak,Strong,Westerly,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,Average,G,N5GtLIGt_8,Stability,Average,LessUnstable,GJ,None,Unfavorable,Slight,G,XNIL,XNIL,SIG,LowSHighN,Steep,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,LittleChange,None,SWQuad,Westerly,LV
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Neutral,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,Other,None,None,None,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jul16_Aug10,K,CThruK,PartInhibit,Average,MoreThanAve,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,Stifling,Unfavorable,None,K,XNIL,XNIL,SIG,LowEvrywhere,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,Moving,AllElse,Westerly,WidespdDnsl
Down,Neutral,Down,Down,Down,VeryWet,Dry,VeryWet,VeryWet,PC,Clear,PC,Clear,Strong,Strong,DCVZFavor,Weak,None,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,May15_Jun14,G,CThruK,None,Average,Average,G,N1GtLIGt_4,Stability,Average,Average,GJ,None,Weak,Moderate,G,SVR,SVR,SVR,LowSHighN,Steep,Average,CloseToDryAd,NoMajor,MoistMDryL,E_W_S,LittleChange,None,SWQuad,Westerly,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,StrongWest,Weak,None,Weak,Some,LittleChange,LittleChange,StrongPos,LittleChange,SIG,Jul2_Jul15,H,CThruK,None,LessThanAve,LessThanAve,H,N5GtLIGt_8,Stability,MoreUnstable,Average,HI,TotalInhibit,Moderate,None,H,XNIL,XNIL,SIG,LowMtsHighPl,Stable,VeryMoist,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,NegToPos,None,NWQuad,LVorOther,E_NE
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,None,Strong,Marked,LittleChange,LittleChange,Negative,Increasing,SIG,May15_Jun14,F,CThruK,PartInhibit,Average,Average,F,N1GtLIGt_4,Stability,Average,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,F,SIG,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,None,SigNegative,None,LV,LVorOther,E_NE
WeakUp,Down,Down,Down,Down,Dry,Dry,Neutral,Neutral,Cloudy,PC,Cloudy,PC,Strong,Strong,Westerly,None,None,None,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Aug11_Aug20,J,CThruK,None,LessThanAve,MoreThanAve,CDEJ,LILt_8,Stability,Average,MoreUnstable,GJ,None,Moderate,Strong,J,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,None,LV,LVorOther,LV
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Clear,Clear,Clear,Clear,Strong,Strong,Other,None,None,None,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,ACEFK,Stifling,Moderate,None,C,XNIL,XNIL,SIG,LowAtStation,Steep,Average,ModerateOrLe,OtherRapid,DryMMoistL,E_W_N,SigPositive,Other,AllElse,Westerly,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Neutral,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,None,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,May15_Jun14,H,CThruK,PartInhibit,MoreThanAve,MoreThanAve,H,N5GtLIGt_8,Neutral,Average,Average,HI,Stifling,Weak,None,H,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,Steep,MarkedUpper,Other,MovingFtorOt,SigPositive,Moving,AllElse,Westerly,E_NE
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,Other,Weak,Weak,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,May15_Jun14,K,CThruK,PartInhibit,Average,LessThanAve,K,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,None,K,XNIL,XNIL,XNIL,Other,CloseToDryAd,Average,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,PosToNeg,None,AllElse,LVorOther,WidespdDnsl
